LandUse,BldgArea,NumBldgs,NumFloors,ProxCode,LotType,BoroCode,BBL,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
4.0,1074490,2,42.0,1.0,3.0,2,2032510490,1015723,259744,1d,,213 043,21201.0,,1,,,19v2,,1771.41262218,70129.09463190002,1074490.0,44,15,4.7,1.1,40.880209,-73.885897,Van Cortlandt Village
3.0,145997,2,6.0,1.0,4.0,2,2032530099,1011215,257549,1d,,213 017,21201.0,,1,,,19v2,,857.26506434,28996.2060701,160597.0,56,86,3.3,0.5,40.873071,-73.901964,Van Cortlandt Village
4.0,76362,1,7.0,1.0,4.0,2,2032560020,1010790,256873,1d,,213 016,21201.0,,1,,,19v2,,737.905886106,24510.3209136,72538.0,21,24,6.4,0.7,40.87158,-73.904446,Van Cortlandt Village
2.0,61000,1,5.0,1.0,3.0,2,2032630001,1012605,261379,1d,,213 040,21201.0,,1,,,19v2,,491.56708101,14181.6602619,61000.0,94,100,3.0,0.0,40.884241,-73.897662,Van Cortlandt Village
3.0,247530,1,19.0,1.0,3.0,2,2032630085,1013273,261617,1d,,213 040,21201.0,,1,,,19v2,,1139.30615048,54518.0122241,247530.0,56,60,4.6,0.7,40.885298,-73.895418,Van Cortlandt Village
3.0,121796,1,8.0,1.0,5.0,2,2032630185,1013102,261411,1d,,213 040,21201.0,,1,,,19v2,,766.277645471,31382.6626966,112263.0,15,55,6.0,0.6,40.884379,-73.895781,Van Cortlandt Village
3.0,121796,1,8.0,1.0,5.0,2,2032630185,1013102,261411,1d,,213 040,21201.0,,1,,,19v2,,766.277645471,31382.6626966,121796.0,15,48,5.4,0.6,40.884379,-73.895781,Van Cortlandt Village
5.0,118423,1,2.0,1.0,4.0,2,2032700018,1011781,261067,1d,,213 036,21201.0,,1,,1.0,19v2,,3128.02742522,148617.534591,100000.0,4,19,31.7,0.4,40.884158,-73.900367,Spuyten Duyvil-Kingsbridge
5.0,46832,2,2.0,1.0,3.0,2,2032700030,1011950,261490,1d,,213 036,21201.0,,1,,1.0,19v2,,1488.76985703,79424.6898207,46832.0,6,2,31.1,1.0,40.884254,-73.900631,Spuyten Duyvil-Kingsbridge
4.0,32475,1,5.0,2.0,5.0,2,2032700049,1011868,261608,1d,,213 036,21201.0,,1,,,19v2,,330.874985936,6676.85181076,34748.0,102,100,3.7,0.0,40.884882,-73.89995,Spuyten Duyvil-Kingsbridge
3.0,91075,1,7.0,3.0,5.0,2,2032820007,1014509,254183,3c,,214 049,21202.0,,1,,,19v2,,555.943497374,17674.5021668,86875.0,64,99,3.3,0.0,40.864448,-73.890957,Bedford Park-Fordham North
8.0,72486,1,9.0,2.0,5.0,2,2032910008,1015502,255489,3c,,214 059,21202.0,,1,,,19v2,,613.405651943,22290.7930106,72486.0,10,52,5.6,0.6,40.867815,-73.88752,Bedford Park-Fordham North
8.0,60960,4,2.0,1.0,5.0,2,2032990060,1016532,257100,1d,,214 066,21202.0,,1,,,19v2,1.0,1247.08550632,91108.2588906,92480.0,62,80,5.2,0.1,40.872612,-73.883574,Bedford Park-Fordham North
8.0,60960,4,2.0,1.0,5.0,2,2032990060,1016532,257100,1d,,214 066,21202.0,,1,,,19v2,1.0,1247.08550632,91108.2588906,92800.0,61,70,5.1,0.1,40.872612,-73.883574,Bedford Park-Fordham North
3.0,46549,1,12.0,1.0,5.0,2,2033050045,1015113,256507,3c,,214 058,21202.0,,1,,,19v2,,388.726941068,7697.42910233,46549.0,12,43,6.8,0.7,40.870506,-73.888213,Bedford Park-Fordham North
3.0,50676,1,8.0,1.0,3.0,2,2033060001,1015428,257021,1d,,214 062,21202.0,,1,,,19v2,,405.866632502,8320.44694096,50676.0,9,48,8.3,0.6,40.871976,-73.887365,Bedford Park-Fordham North
3.0,33357,1,9.0,3.0,3.0,2,2033100029,1015370,257965,1d,,214 061,21202.0,,1,,,19v2,,298.646350032,5425.01217807,25463.0,4,90,8.1,0.4,40.874705,-73.887711,Bedford Park-Fordham North
3.0,63576,1,6.0,1.0,5.0,3,3050430086,996541,178929,17b,,310 013,31601.0,,1,,,19v2,,547.984628699,15074.2110043,63576.0,80,73,2.6,0.7,40.657524,-73.955543,Prospect Lefferts Gardens-Wingate
3.0,106586,1,12.0,2.0,3.0,2,2033220057,1015295,258201,1d,,214 061,21202.0,,1,,,19v2,,490.931826927,14695.6358844,109783.0,13,52,5.7,0.6,40.875146,-73.887529,Bedford Park-Fordham North
4.0,30075,1,5.0,2.0,5.0,2,2033280181,1017588,260718,1d,,214 086,21203.0,,1,,,19v2,,424.107918261,9140.61548566,30075.0,92,29,5.3,0.1,40.882079,-73.879168,Norwood
3.0,96545,1,6.0,1.0,3.0,2,2033430216,1018333,259725,1d,,214 082,21203.0,,1,,,19v2,,566.44968948,17682.5809113,96545.0,93,63,3.3,0.8,40.879327,-73.877079,Norwood
8.0,52981,1,3.0,1.0,5.0,2,2033560042,1018786,260259,1d,,214 087,21203.0,,1,,,19v2,1.0,787.397780603,31707.8483576,88739.0,91,79,4.2,0.5,40.880522,-73.87572,Norwood
4.0,63790,1,7.0,2.0,3.0,2,2033560140,1019553,259908,1d,,214 088,21203.0,,1,,,19v2,,459.599871092,12469.9577634,65342.0,54,74,3.5,0.7,40.879376,-73.872291,Norwood
2.0,38800,1,4.0,3.0,3.0,3,3052070040,996048,171950,22c,,310 011,31604.0,,1,,,19v2,,501.920930652,13317.1128157,38800.0,84,14,3.4,1.1,40.638542,-73.957757,Flatbush
8.0,31530,1,7.0,1.0,5.0,2,2039970025,1025259,246030,4b,,219 019,21504.0,,1,,,19v2,,412.715034938,10993.0705843,31530.0,7,59,9.6,0.4,40.84195,-73.852142,Westchester-Unionport
3.0,35922,1,6.0,1.0,5.0,3,3052080046,996269,172207,22c,Y,310 011,31604.0,,1,,,19v2,,384.513652953,8755.83998536,35922.0,85,52,4.0,0.4,40.639373,-73.956964,Flatbush
3.0,127000,1,11.0,1.0,3.0,2,2041620002,1030156,247656,4b,,221 004,21508.0,,1,,,19v2,,1171.49271597,47056.7308318,122304.0,53,41,6.1,0.0,40.845892,-73.83443,Pelham Bay-Country Club-City Island
3.0,127000,1,11.0,1.0,3.0,2,2041620002,1030156,247656,4b,,221 004,21508.0,,1,,,19v2,,1171.49271597,47056.7308318,127000.0,53,25,5.9,0.0,40.845892,-73.83443,Pelham Bay-Country Club-City Island
3.0,47282,1,7.0,1.0,5.0,2,2043410025,1020431,252553,3c,,220 019,21601.0,,1,,,19v2,,470.966074313,13547.6719866,47282.0,22,5,8.0,0.9,40.859367,-73.869491,Bronxdale
3.0,47282,1,7.0,1.0,5.0,2,2043410025,1020431,252553,3c,,220 019,21601.0,,1,,,19v2,,470.966074313,13547.6719866,47282.0,22,88,8.1,0.9,40.859367,-73.869491,Bronxdale
8.0,26327,1,3.0,1.0,5.0,2,2043920040,1027501,252835,4a,,220 058,21601.0,,1,,,19v2,,467.989572223,9609.16382744,26327.0,8,59,8.4,0.2,40.86001,-73.843085,Allerton-Pelham Gardens
3.0,80000,1,7.0,1.0,6.0,2,2044280019,1020469,254198,3c,,220 021,21602.0,,1,,,19v2,,605.623828369,20316.5533859,73189.0,36,52,8.3,0.9,40.863877,-73.869349,Bronxdale
4.0,115768,1,8.0,1.0,3.0,2,2045960022,1021143,257288,2b,,218 002,21606.0,,1,,,19v2,,780.607394933,38206.72691740001,135884.0,9,41,6.1,0.6,40.873206,-73.866977,Williamsbridge-Olinville
3.0,42434,1,6.0,1.0,3.0,2,2046590001,1021771,258856,2b,,218 011,21607.0,,1,,,19v2,,491.108250033,14349.8871297,42434.0,15,95,4.8,0.3,40.876845,-73.864377,Williamsbridge-Olinville
8.0,269100,1,4.0,1.0,5.0,2,2048640035,1024983,262914,2b,,222 026,21702.0,,1,,,19v2,,1108.31606536,68398.95994070002,178800.0,11,26,16.7,0.3,40.887831,-73.852694,Williamsbridge-Olinville
3.0,55331,1,4.0,1.0,5.0,2,2048990003,1027395,260555,2b,,222 049,21702.0,,1,,,19v2,,1244.28213571,54311.9728941,55331.0,18,48,5.5,0.6,40.881199,-73.843715,Eastchester-Edenwald-Baychester
3.0,47400,1,6.0,1.0,3.0,3,3050480051,996245,178446,16d,Y,310 003,31601.0,,1,,,19v2,,438.654822362,10402.160239,47400.0,80,57,3.6,0.8,40.656668,-73.957064,Prospect Lefferts Gardens-Wingate
2.0,26400,1,4.0,3.0,5.0,3,3050520011,993883,177276,16d,,310A059,31601.0,,1,,,19v2,,361.563930583,7967.81057625,26400.0,98,71,2.9,0.7,40.653585,-73.965175,Flatbush
2.0,27392,1,4.0,3.0,3.0,3,3050530001,994324,177386,16d,,310A059,31601.0,,1,,,19v2,,354.281848898,7582.52664632,27392.0,104,48,3.2,0.8,40.653505,-73.963225,Flatbush
8.0,78120,2,7.0,1.0,5.0,2,2051411120,1031721,255946,4a,,222 081,21710.0,,1,,,19v2,,819.057977837,43024.4085543,78120.0,27,81,5.2,0.5,40.869458,-73.828524,Co-op City
8.0,95593,2,4.0,2.0,5.0,2,2053130092,1032340,243678,4b,,221 024,21801.0,,1,,,19v2,1.0,1305.07386344,105775.017611,107729.0,91,57,9.7,0.2,40.835779,-73.825735,Schuylerville-Throgs Neck-Edgewater Park
3.0,41400,1,6.0,2.0,3.0,3,3052140024,997845,172471,23a,,310 044,31604.0,,1,,,19v2,,419.652199999,10989.9645464,41400.0,60,53,4.0,0.8,40.639824,-73.951159,Erasmus
8.0,30345,1,3.0,1.0,3.0,2,2057120130,1009358,260229,1d,,213 011,21901.0,,1,,,19v2,,556.447467862,15827.6123006,30345.0,6,12,17.2,0.3,40.880853,-73.909955,Spuyten Duyvil-Kingsbridge
4.0,844578,1,30.0,1.0,5.0,2,2057220475,1007827,259416,1b,,213 004,21901.0,,1,,,19v2,,1967.77807089,204987.803064,886807.0,44,14,5.6,0.9,40.878744,-73.915679,Spuyten Duyvil-Kingsbridge
3.0,94430,1,7.0,1.0,5.0,2,2057470628,1007250,260741,1b,,213 007,21901.0,,1,,,19v2,,577.751315016,19832.5079625,77430.0,6,62,7.8,0.2,40.881731,-73.917125,Spuyten Duyvil-Kingsbridge
8.0,115800,1,14.0,1.0,5.0,2,2057500500,1007004,261048,1b,,213 006,21901.0,,1,,,19v2,,1392.3684838,62721.4021285,115810.0,35,28,4.9,0.0,40.882914,-73.91733,Spuyten Duyvil-Kingsbridge
8.0,115800,1,14.0,1.0,5.0,2,2057500500,1007004,261048,1b,,213 006,21901.0,,1,,,19v2,,1392.3684838,62721.4021285,115810.0,35,48,4.9,0.0,40.882914,-73.91733,Spuyten Duyvil-Kingsbridge
2.0,33300,1,4.0,3.0,5.0,3,3050550019,995687,178088,16d,,310 003,31601.0,,1,,,19v2,,451.994059453,12676.4586337,33300.0,95,26,3.3,0.9,40.65568,-73.959083,Prospect Lefferts Gardens-Wingate
3.0,242697,1,9.0,1.0,3.0,2,2057890033,1008461,261969,1b,,213 023,21902.0,,1,,,19v2,,857.190941628,44014.331046,242697.0,12,89,4.6,0.4,40.807567,-73.958787,Morningside Heights
8.0,60919,1,5.0,1.0,3.0,2,2057900001,1008051,261598,1b,,213 022,21902.0,,1,,,19v2,,595.002445015,20495.3274086,60919.0,54,5,16.5,2.2,40.885036,-73.913805,Spuyten Duyvil-Kingsbridge
3.0,110000,1,8.0,1.0,5.0,2,2058451863,1011878,267937,1c,,213 075,21904.0,,1,,,19v2,,838.846339994,42905.6881983,121500.0,54,82,3.9,0.0,40.901943,-73.899617,North Riverdale-Fieldston-Riverdale
3.0,125976,1,8.0,1.0,5.0,2,2059330230,1009262,271138,1c,,213 081,21906.0,,1,,,19v2,,2386.52042377,110045.731389,139820.0,39,43,7.0,0.5,40.910181,-73.907509,North Riverdale-Fieldston-Riverdale
5.0,51750,2,6.0,1.0,4.0,3,3001330005,988785,192613,12d,,302 033,30103.0,,1,,,19v2,,581.037687432,19875.702515,51750.0,95,23,17.7,0.0,40.695137,-73.983264,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
4.0,456082,1,51.0,3.0,5.0,3,3001480001,988145,191661,16c,,302 028,30104.0,,1,,,19v2,,519.203086963,15961.6615982,459912.0,10,52,7.3,0.6,40.692829,-73.986228,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
3.0,90426,1,12.0,3.0,3.0,3,3002190001,985535,194214,12d,,302 014,30106.0,,1,,,19v2,,562.93548573,7726.43100285,90426.0,32,100,2.7,0.3,40.699821,-73.9956,Brooklyn Heights-Cobble Hill
3.0,116245,1,11.0,3.0,5.0,3,3002380065,986438,192684,12d,,302 019,30106.0,,1,,,19v2,,485.693481293,14370.7507204,124382.0,55,84,5.5,0.4,40.695374,-73.9919,Brooklyn Heights-Cobble Hill
3.0,46080,1,6.0,1.0,3.0,3,3002510001,984686,192383,12d,,302 012,30107.0,,1,,,19v2,,371.22262115,8498.67924876,49536.0,93,92,3.3,0.5,40.694474,-73.99832,Brooklyn Heights-Cobble Hill
4.0,45832,1,6.0,1.0,3.0,3,3003647501,983555,187280,16a,,301 030,30202.0,,1,,,19v2,,597.319783033,17263.3402904,53560.0,15,52,9.0,0.4,40.680726,-74.002801,Carroll Gardens-Columbia Street-Red Hook
4.0,43992,1,11.0,1.0,5.0,3,3004037508,986990,188447,16c,,301 053,30203.0,,1,,,19v2,,416.179146769,9623.14172703,48436.0,12,91,4.2,0.4,40.684225,-73.990276,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
3.0,73352,1,6.0,1.0,3.0,3,3004510025,986697,186510,16c,,301 051,30204.0,,1,,,19v2,,1021.27637878,43441.6017229,87179.0,31,71,4.4,0.6,40.678453,-73.991686,Carroll Gardens-Columbia Street-Red Hook
8.0,98632,1,5.0,1.0,3.0,3,3006010017,981751,184518,16a,,301 023,30207.0,,1,1.0,1.0,19v2,,909.86743423,50911.667638,98632.0,5,61,7.7,0.4,40.673531,-74.009182,Carroll Gardens-Columbia Street-Red Hook
6.0,60000,1,1.0,3.0,5.0,3,3007350110,980010,176630,16b,,306 004,30304.0,,1,,,19v2,,1123.05246356,55714.7307234,65025.0,94,32,3.7,0.2,40.65118,-74.014772,Sunset Park West
5.0,75421,1,1.0,1.0,4.0,3,3009780016,987308,185166,16c,,301 057,30402.0,,1,1.0,1.0,19v2,,1226.62041258,91773.4573781,75421.0,6,1,47.0,2.5,40.6754,-73.988691,Park Slope-Gowanus
3.0,22382,2,5.0,2.0,5.0,3,3010417502,986744,182148,16d,,306 022,30404.0,,1,,,19v2,,393.202346132,9217.14823001,36267.0,8,78,7.6,0.2,40.666463,-73.991143,Park Slope-Gowanus
3.0,120001,1,12.0,1.0,3.0,3,3011700009,992778,185400,16c,,306 053,30408.0,,1,,,19v2,,488.725584165,14855.3162842,125000.0,63,54,3.8,0.7,40.67529,-73.969558,Prospect Heights
3.0,55274,1,9.0,2.0,5.0,3,3011750093,995432,184545,16c,,307 033,30408.0,,1,,,19v2,,509.616115946,12864.0392482,69832.0,15,63,4.5,0.6,40.672915,-73.959685,Crown Heights North
4.0,101350,1,10.0,1.0,3.0,3,3012530001,996894,183825,17a,Y,307 037,30502.0,,1,,,19v2,,606.979052281,22493.8354584,101350.0,3,100,5.1,0.2,40.671267,-73.954845,Crown Heights North
8.0,26969,1,6.0,1.0,5.0,3,3012640038,1000220,183430,17b,,307 041,30502.0,,1,,,19v2,,369.662653403,7351.77197805,26969.0,14,36,11.4,0.7,40.670119,-73.942139,Crown Heights North
3.0,1435162,7,25.0,1.0,3.0,3,3013020001,995874,181579,16d,,307 052,30504.0,,1,,,19v2,,2015.64781902,236046.499713,1492568.0,59,8,5.6,1.0,40.664696,-73.957236,Crown Heights South
4.0,41764,1,6.0,1.0,5.0,3,3013210034,998572,180848,17b,,307 067,30504.0,,1,,,19v2,,531.618372528,13593.7604413,41479.0,52,61,4.0,0.5,40.663191,-73.947995,Prospect Lefferts Gardens-Wingate
2.0,60053,6,3.5,2.0,5.0,3,3013470054,1002642,185368,17a,,307 023,30505.0,,1,,,19v2,,619.961354249,19743.7244478,61854.0,10,87,4.0,0.5,40.675239,-73.934091,Crown Heights North
3.0,53736,1,6.0,1.0,5.0,3,3013730025,1003842,184118,17a,,307 046,30506.0,,1,,,19v2,,473.063764776,13846.2773136,53736.0,91,84,3.7,0.6,40.672277,-73.929328,Crown Heights North
2.0,28200,1,4.0,2.0,5.0,3,3013740021,1004454,184046,17a,,307 047,30506.0,,1,,,19v2,,536.137861752,11256.8960692,28200.0,91,5,3.8,1.2,40.672153,-73.927065,Crown Heights North
2.0,67800,1,4.0,2.0,5.0,3,3013750069,1005254,183888,17a,,307 048,30506.0,,1,,,19v2,,563.096785328,19732.1935488,67800.0,92,75,2.5,0.6,40.671155,-73.924943,Crown Heights North
3.0,77880,1,6.0,3.0,5.0,3,3013890072,1001992,183203,17b,,307 044,30506.0,,1,,,19v2,,659.781144821,25373.2663147,89562.0,94,60,4.4,0.6,40.669081,-73.936145,Crown Heights North
3.0,84768,1,6.0,2.0,5.0,3,3013920023,1004535,183091,17b,,307 047,30506.0,,1,,,19v2,,720.917844253,23638.1692475,95739.0,95,98,3.6,0.4,40.66859,-73.927072,Crown Heights North
3.0,48020,1,5.0,1.0,3.0,3,3013920044,1004813,183013,17b,,307 047,30506.0,,1,,,19v2,,509.805068235,16051.5356485,48020.0,95,28,3.8,0.9,40.668545,-73.926207,Crown Heights North
3.0,60839,1,6.0,2.0,5.0,3,3014030055,1003898,182364,17b,,307 062,30506.0,,1,,,19v2,,504.208718821,14426.5700526,62664.0,89,49,3.4,0.8,40.666917,-73.929273,Crown Heights North
3.0,52554,1,6.0,3.0,5.0,3,3014150075,1003675,181713,17b,,307 062,30507.0,,1,,,19v2,,470.306974842,13584.0035254,56233.0,91,64,3.4,0.7,40.665166,-73.930079,Crown Heights North
3.0,58631,1,6.0,2.0,3.0,3,3014200024,1003804,181509,17b,,307 073,30507.0,,1,,,19v2,,463.409598367,13091.4263132,58631.0,89,59,3.6,1.1,40.665144,-73.929949,Crown Heights South
3.0,54245,1,6.0,2.0,5.0,3,3014200061,1003721,181383,17b,,307 073,30507.0,,1,,,19v2,,449.957813583,12293.4974555,58042.0,88,51,3.2,0.8,40.664249,-73.930033,Crown Heights South
3.0,117366,1,6.0,1.0,5.0,3,3014230024,1002133,181301,17b,,307 072,30507.0,,1,,,19v2,,686.223952821,27601.4235087,117366.0,82,94,3.4,0.7,40.664549,-73.935479,Crown Heights South
3.0,49386,6,4.0,1.0,5.0,3,3014630016,1006877,184224,17a,,307 029,30509.0,,1,,,19v2,,954.540324483,43282.3766157,60671.0,3,83,4.7,0.4,40.672578,-73.918423,Ocean Hill
3.0,76735,2,7.0,1.0,4.0,3,3014730025,1006242,183259,17b,,307 049,30509.0,,1,,,19v2,,928.92374273,36508.5701837,76735.0,26,52,7.2,0.5,40.670041,-73.921202,Ocean Hill
4.0,36060,1,4.0,2.0,3.0,3,3015500031,1008147,186372,17a,,307 008,30603.0,,1,,,19v2,,401.326029479,10066.2976598,36060.0,109,9,6.7,0.8,40.678316,-73.913574,Ocean Hill
3.0,84416,1,6.0,2.0,4.0,3,3016250034,1002528,190385,17a,,305 021,30605.0,,1,,,19v2,,765.762193463,29340.8408528,84416.0,12,72,4.4,0.6,40.688856,-73.934247,Stuyvesant Heights
3.0,79445,1,9.0,1.0,4.0,3,3017130007,1005571,186086,17a,,307 005,30607.0,,1,,,19v2,,760.98094507,21738.5962516,80963.0,4,85,8.5,0.2,40.677008,-73.922967,Crown Heights North
6.0,27653,2,2.0,3.0,5.0,3,3018950055,994912,192325,12d,,302 054,30701.0,,1,,,19v2,,658.554689388,22496.8281851,27653.0,88,55,5.8,0.1,40.694657,-73.961248,Clinton Hill
8.0,90000,1,5.0,1.0,5.0,3,3018970013,995342,192631,12d,,303 051,30701.0,,1,,,19v2,1.0,685.647286267,28979.9485488,122400.0,110,57,3.9,0.5,40.695417,-73.959571,Bedford
3.0,36782,1,6.0,3.0,5.0,3,3050550046,996217,178131,16d,,310 003,31601.0,,1,,,19v2,,415.835503776,10019.7881514,36782.0,91,22,3.8,0.9,40.655754,-73.957987,Prospect Lefferts Gardens-Wingate
5.0,78215,1,8.0,1.0,5.0,3,3022950021,995659,202182,12c,,304 014,30804.0,,1,,,19v2,,716.524928554,22689.940352,78215.0,2,3,28.1,0.8,40.721489,-73.958332,North Side-South Side
4.0,201043,1,7.0,1.0,3.0,3,3023497501,994386,200875,12c,,304 012,30804.0,,1,,,19v2,,1106.13973013,37549.0749642,193407.0,9,75,5.8,0.3,40.718304,-73.963871,North Side-South Side
2.0,29537,1,5.0,3.0,5.0,3,3024630012,996848,197159,13b,,303 015,30806.0,,1,,,19v2,,391.436804636,6623.86257678,29537.0,104,100,2.5,0.0,40.708027,-73.954452,North Side-South Side
3.0,71142,1,6.0,1.0,5.0,3,3050550065,996202,178006,16d,,310 003,31601.0,,1,,,19v2,,538.941436308,17733.4489675,76833.0,88,20,4.6,0.9,40.654999,-73.957231,Prospect Lefferts Gardens-Wingate
8.0,32400,1,4.0,1.0,3.0,3,3029210023,1001437,199187,13b,,309 024,31002.0,,1,,,19v2,,684.458542623,19072.4184269,34668.0,50,47,3.1,0.3,40.713264,-73.937387,East Williamsburg
6.0,99750,2,1.0,2.0,3.0,3,3029940105,1004630,196998,13b,,309 047,31003.0,,1,,,19v2,,1367.57008936,105539.536719,99750.0,55,1,7.7,0.4,40.707417,-73.927084,Bushwick North
4.0,80332,1,4.0,2.0,3.0,3,3030140014,1004078,196192,13b,,309 035,31003.0,,1,,,19v2,,564.41195031,17827.3317601,80332.0,88,81,7.1,0.2,40.704819,-73.928504,Bushwick North
6.0,43600,1,3.0,1.0,4.0,3,3031670026,1005191,196740,13b,,309 048,31102.0,,1,,,19v2,,530.566434533,15590.9227062,26000.0,89,87,3.3,0.3,40.706829,-73.924798,Bushwick North
3.0,107000,1,6.0,1.0,4.0,3,3033030001,1008185,195502,13b,,309 056,31105.0,,1,,,19v2,,869.58654204,33060.9454461,109500.0,31,92,3.8,0.5,40.702967,-73.913488,Bushwick North
8.0,218424,2,5.0,1.0,3.0,3,3033650098,1008723,193018,13d,Y,309 042,31106.0,,1,,,19v2,1.0,2074.70011924,266324.382952,242400.0,109,54,6.1,0.5,40.697185,-73.91117,Bushwick North
8.0,218424,2,5.0,1.0,3.0,3,3033650098,1008723,193018,13d,Y,309 042,31106.0,,1,,,19v2,1.0,2074.70011924,266324.382952,210600.0,106,32,7.1,0.6,40.697185,-73.91117,Bushwick North
3.0,63403,1,5.0,1.0,5.0,3,3034170001,1009279,190550,17c,,309 020,31108.0,,1,,,19v2,,716.071946374,19722.4636099,60357.0,11,56,4.5,0.7,40.689408,-73.909889,Bushwick South
2.0,51524,1,4.0,3.0,5.0,3,3050550082,995906,177995,16d,,310 003,31601.0,,1,,,19v2,,528.247265331,15033.9542334,50200.0,93,93,3.0,0.5,40.654947,-73.958071,Prospect Lefferts Gardens-Wingate
3.0,59723,1,6.0,1.0,3.0,3,3035890001,1009488,180171,17d,,316 058,31203.0,,1,,,19v2,,605.436979632,18358.0764002,59670.0,5,92,4.6,0.3,40.660985,-73.908785,Brownsville
3.0,70000,1,7.0,2.0,4.0,3,3035890038,1009458,180421,17d,,316 058,31203.0,,1,,,19v2,,761.052289026,23677.1232695,76091.0,10,84,5.4,0.5,40.661951,-73.908776,Brownsville
3.0,79796,1,5.0,1.0,5.0,3,3036220056,1009014,178316,17d,,317 005,31204.0,,1,,,19v2,,706.554353422,25384.4157783,79796.0,7,56,9.6,0.6,40.655771,-73.910699,Brownsville
6.0,36050,1,1.0,2.0,3.0,3,3036890001,1013594,185238,17c,,316 011,31205.0,,1,,,19v2,,775.019319766,37198.9884033,36050.0,67,31,3.5,0.4,40.674713,-73.894458,East New York
3.0,104465,3,6.0,2.0,4.0,3,3038860010,1013945,187637,17c,,316 004,31301.0,,1,,,19v2,,903.265795184,42933.3494984,111778.0,79,41,4.0,0.7,40.682153,-73.893072,Cypress Hills-City Line
3.0,40602,1,6.0,2.0,3.0,3,3039080010,1015925,188279,17c,,308 009,31301.0,,1,,,19v2,,391.494066872,8957.25233455,40602.0,91,63,3.2,0.8,40.683597,-73.885617,Cypress Hills-City Line
8.0,19687,1,5.0,1.0,3.0,3,3041020019,1018027,189534,17c,,308 022,31305.0,,1,,,19v2,1.0,1026.81133757,55107.5341037,105825.0,10,24,14.9,0.2,40.687145,-73.878547,Cypress Hills-City Line
2.0,54028,1,4.0,1.0,5.0,3,3041170017,1019044,189309,17c,,308 023,31305.0,,1,,,19v2,,653.006101831,18159.4455629,67535.0,92,24,4.2,0.7,40.686095,-73.874835,Cypress Hills-City Line
4.0,47850,1,6.0,1.0,3.0,3,3041260025,1018082,188446,17c,,308 028,31305.0,,1,,,19v2,,414.137026828,10671.7633146,47850.0,92,1,6.8,1.3,40.683719,-73.878279,Cypress Hills-City Line
8.0,38943,1,4.0,1.0,3.0,3,3043090001,1016305,181270,17d,,308 008,31401.0,,1,,,19v2,,758.562256967,23851.1076197,38943.0,6,59,4.4,0.6,40.664352,-73.884169,East New York (Pennsylvania Ave)
8.0,90000,2,1.5,1.0,3.0,3,3044310001,1015167,176365,17d,,317 041,31403.0,,1,,,19v2,,1565.06376395,118394.977878,90100.0,22,1,14.3,0.8,40.651542,-73.889092,Starrett City
5.0,203132,1,2.0,3.0,3.0,3,3044520565,1019419,177090,17d,,317 087,31403.0,,1,,,19v2,,2116.23453183,135751.723906,203132.0,7,30,11.3,0.6,40.652877,-73.877056,East New York
2.0,101520,2,4.0,1.0,3.0,3,3045170003,1023406,182350,18b,,308 061,31404.0,,1,,,19v2,,961.22890352,56538.1772931,101520.0,17,13,10.2,0.4,40.666896,-73.859213,East New York
2.0,29600,1,4.0,3.0,5.0,3,3050560029,996827,178181,17b,,310 014,31601.0,,1,,,19v2,,402.720275473,9600.15622934,29600.0,102,100,3.0,0.0,40.655964,-73.954812,Prospect Lefferts Gardens-Wingate
4.0,99375,1,6.0,1.0,3.0,3,3048010037,998685,179717,17b,,310 016,31506.0,,1,,,19v2,,665.644681541,22290.145256,99375.0,88,39,4.0,0.7,40.660257,-73.948203,Prospect Lefferts Gardens-Wingate
3.0,62736,1,6.0,1.0,3.0,3,3048130035,1001596,179657,17b,,310 048,31506.0,,1,,,19v2,,767.605760133,23216.62489,72146.0,55,18,5.6,1.0,40.659503,-73.937538,Prospect Lefferts Gardens-Wingate
3.0,81330,1,6.0,1.0,3.0,3,3048230001,1001111,179068,17b,,310 048,31506.0,,1,,,19v2,,644.974434209,21918.0310793,86223.0,64,30,5.2,0.8,40.658414,-73.939565,Prospect Lefferts Gardens-Wingate
3.0,48150,1,6.0,1.0,3.0,3,3048510001,1002431,178338,17b,,310 052,31507.0,,1,,,19v2,,385.706548179,9263.41537064,46525.0,61,73,5.6,0.6,40.656375,-73.934452,East Flatbush-Farragut
3.0,112518,1,6.0,2.0,5.0,3,3048530035,998540,177494,17b,,310 025,31507.0,,1,,,19v2,,833.064717336,32287.6947847,112518.0,55,89,3.6,0.5,40.654235,-73.948503,Erasmus
3.0,94500,1,6.0,1.0,5.0,3,3048530043,998744,177523,17b,,310 025,31507.0,,1,,,19v2,,675.951688574,28228.309726,115360.0,54,75,2.9,0.6,40.654265,-73.948031,Erasmus
